abc_profit,abc_revenue,available_to_ship,avg_daily_sales_official,avg_daily_stock_official,avg_unit_revenue,barcode,cogs,current_winner,damaged,gross_profit,historical_only_hit,in_sale,inventory_row_id,key,marketplace_fee,net_revenue,product_id,profit_margin_pct,reorder_candidate,returns,returns_stock,revenue,sale_price,seller_sku_id,sku,stale_stock,status,stock_cover_days,stock_value_sale,stockout_risk,storage_cost_per_day,title,to_ship,total_stock,turnover_days_official,units_sold
C,C,1000,0.0,0.0,0.0,1000073572236,0.0,False,0,0.0,True,0,7357223,WONDERS-МЯЧ-КРАСН-1,0.0,0.0,2201234,0.0,False,0,0,0.0,128.0,,WONDERS-МЯЧ-КРАСН-1,False,Заблокирован,,0.0,False,0.0,Мяч детский прыгун мягкий Мячик Смайлик спорт в комплекте,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,1000073572250,0.0,False,0,0.0,True,0,7357225,WONDERS-МЯЧ-СИНИЙ-1,0.0,0.0,2201234,0.0,False,0,0,0.0,128.0,,WONDERS-МЯЧ-СИНИЙ-1,False,Заблокирован,,0.0,False,0.0,Мяч детский прыгун мягкий Мячик Смайлик спорт в комплекте,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,1000073797677,0.0,False,0,0.0,True,0,7379767,WONDERS-05159-ФИОЛЕТ,0.0,0.0,2448668,0.0,False,0,0,0.0,890.0,,WONDERS-05159-ФИОЛЕТ,False,Закончился,,0.0,False,0.0,Набор для рисования на воде Эбру серия Magic ART (с фигурками),0,0,0.0,0
C,C,1000,0.0,0.0,0.0,4606088052601,0.0,False,0,0.0,True,0,7379970,WONDERS-04890-СЕРЫЙ,0.0,0.0,2213304,0.0,False,0,0,0.0,249.0,,WONDERS-04890-СЕРЫЙ,False,В продаже,,0.0,False,0.0,Детский набор для вышивки крестиком Единорог Корги Лиса Коала,0,0,0.0,0
C,C,996,0.0,4.0,0.0,1000073823161,0.0,False,8,0.0,True,0,7382316,WONDERS-КАРТИНЫ-АМЕТИС-15Х15,0.0,0.0,2449171,0.0,False,0,0,0.0,490.0,,WONDERS-КАРТИНЫ-АМЕТИС-15Х15,False,В продаже,,0.0,False,0.0,Картина по номерам детская Холодное сердце Пони Котики Корги Единорог Космос,0,0,0.0,0
C,C,997,0.0,3.0,0.0,1000073823192,0.0,False,6,0.0,True,0,7382319,WONDERS-КАРТИНЫ-ГОЛУБ-15Х15,0.0,0.0,2449171,0.0,False,0,0,0.0,499.0,,WONDERS-КАРТИНЫ-ГОЛУБ-15Х15,False,В продаже,,0.0,False,0.0,Картина по номерам детская Холодное сердце Пони Котики Корги Единорог Космос,0,0,0.0,0
C,C,996,0.0,4.0,0.0,1000073823222,0.0,False,0,0.0,False,4,7382322,WONDERS-КАРТИНЫ-ЗОЛОТ-15Х15,0.0,0.0,2449171,0.0,False,0,0,0.0,490.0,,WONDERS-КАРТИНЫ-ЗОЛОТ-15Х15,True,В продаже,,1960.0,False,0.0,Картина по номерам детская Холодное сердце Пони Котики Корги Единорог Космос,0,4,0.0,0
C,C,1000,0.062,1.875,0.0,1000073823253,0.0,False,0,0.0,False,0,7382325,WONDERS-КАРТИНЫ-КОРИЧН-15Х15,0.0,0.0,2449171,0.0,False,0,3,0.0,499.0,,WONDERS-КАРТИНЫ-КОРИЧН-15Х15,False,В продаже,0.0,0.0,True,0.0,Картина по номерам детская Холодное сердце Пони Котики Корги Единорог Космос,0,0,30.0,0
C,C,1000,1.0,1.0,0.0,1000073823284,0.0,False,0,0.0,False,0,7382328,WONDERS-КАРТИНЫ-РОЗОВ-15Х15,0.0,0.0,2449171,0.0,False,0,0,0.0,490.0,,WONDERS-КАРТИНЫ-РОЗОВ-15Х15,False,В продаже,0.0,0.0,True,0.0,Картина по номерам детская Холодное сердце Пони Котики Корги Единорог Космос,0,0,1.0,0
C,C,1000,0.0,0.0,0.0,1000073823345,0.0,False,0,0.0,True,0,7382334,WONDERS-КАРТИНЫ-ЧЕРН-15Х15,0.0,0.0,2449171,0.0,False,0,1,0.0,490.0,,WONDERS-КАРТИНЫ-ЧЕРН-15Х15,False,В продаже,,0.0,False,0.0,Картина по номерам детская Холодное сердце Пони Котики Корги Единорог Космос,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,1000073824021,0.0,False,0,0.0,True,0,7382402,WONDERS-МЯКИШИ-БЕЛЫЙ,0.0,0.0,2409130,0.0,False,0,0,0.0,680.0,,WONDERS-МЯКИШИ-БЕЛЫЙ,False,Закончился,,0.0,False,0.0,Мягкая игрушка Плюшевый мишка Шарлотта Фенек Миранда Зайчик Мякиши,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,1000073824038,0.0,False,0,0.0,True,0,7382403,WONDERS-МЯКИШИ-КОНФЕТН,0.0,0.0,2409130,0.0,False,0,0,0.0,599.0,,WONDERS-МЯКИШИ-КОНФЕТН,False,Закончился,,0.0,False,0.0,Мягкая игрушка Плюшевый мишка Шарлотта Фенек Миранда Зайчик Мякиши,0,0,0.0,0
C,C,1000,0.0,0.0,0.0,1000073824045,0.0,False,0,0.0,True,0,7382404,WONDERS-МЯКИШИ-НГОЛУБ,0.0,0.0,2409130,0.0,False,0,0,0.0,680.0,,WONDERS-МЯКИШИ-НГОЛУБ,False,Закончился,,0.0,False,0.0,Мягкая игрушка Плюшевый мишка Шарлотта Фенек Миранда Зайчик Мякиши,0,0,0.0,0
C,C,999,0.0,1.0,0.0,1000073832774,0.0,False,2,0.0,True,0,7383277,WONDERS-КАРТИНЫ-РЫЖИЙ-15Х15,0.0,0.0,2449171,0.0,False,0,1,0.0,490.0,,WONDERS-КАРТИНЫ-РЫЖИЙ-15Х15,False,В продаже,,0.0,False,0.0,Картина по номерам детская Холодное сердце Пони Котики Корги Единорог Космос,0,0,0.0,0
C,C,994,0.0,6.0,0.0,1000073839780,0.0,False,0,0.0,False,6,7383978,WONDERS-ТАТУ-БЕЛЫЙ,0.0,0.0,2449674,0.0,False,0,0,0.0,230.0,,WONDERS-ТАТУ-БЕЛЫЙ,True,В продаже,,1380.0,False,0.0,Набор для девочек: временная тату заколки браслетик Единорог Котёнок Корги,0,6,0.0,0
C,C,998,0.0,2.0,0.0,1000073839797,0.0,False,0,0.0,False,2,7383979,WONDERS-ТАТУ-КОНФЕТН,0.0,0.0,2449674,0.0,False,0,0,0.0,199.0,,WONDERS-ТАТУ-КОНФЕТН,True,В продаже,,398.0,False,0.0,Набор для девочек: временная тату заколки браслетик Единорог Котёнок Корги,0,2,0.0,0
C,C,1000,1.0,1.0,0.0,1000073839803,0.0,False,0,0.0,False,0,7383980,WONDERS-ТАТУ-ЛАВАНД,0.0,0.0,2449674,0.0,False,0,0,0.0,199.0,,WONDERS-ТАТУ-ЛАВАНД,False,В продаже,0.0,0.0,True,0.0,Набор для девочек: временная тату заколки браслетик Единорог Котёнок Корги,0,0,1.0,0
C,C,996,0.0,4.0,0.0,1000073839810,0.0,False,0,0.0,False,4,7383981,WONDERS-ТАТУ-ЛИМОН,0.0,0.0,2449674,0.0,False,0,0,0.0,199.0,,WONDERS-ТАТУ-ЛИМОН,True,В продаже,,796.0,False,0.0,Набор для девочек: временная тату заколки браслетик Единорог Котёнок Корги,0,4,0.0,0
C,C,998,0.0,2.0,0.0,1000073839827,0.0,False,0,0.0,False,2,7383982,WONDERS-ТАТУ-МАНГО,0.0,0.0,2449674,0.0,False,0,0,0.0,199.0,,WONDERS-ТАТУ-МАНГО,True,В продаже,,398.0,False,0.0,Набор для девочек: временная тату заколки браслетик Единорог Котёнок Корги,0,2,0.0,0
C,C,1000,0.0,0.0,0.0,1000073843428,0.0,False,0,0.0,True,0,7384342,WONDERS-00715-ОРАНЖ,0.0,0.0,2203256,0.0,False,0,0,0.0,199.0,,WONDERS-00715-ОРАНЖ,False,Закончился,,0.0,False,0.0,Кубики детские пластмассовые  с картинками 'Лесные / домашние животные',0,0,0.0,0
C,C,990,0.0,10.0,0.0,9785001925842,0.0,False,0,0.0,False,10,7387165,Рыжий1,0.0,0.0,2384404,0.0,False,0,1,0.0,349.0,Рыжий1,WONDERS-НАКЛЕЙК-РЫЖИЙ,True,В продаже,,3490.0,False,0.0,Аппликация наклейками. Книга Рисуй наклейками картина по номерам. Единорог Динозавр,0,10,0.0,0
C,C,1000,0.0,0.0,0.0,1000073899548,0.0,False,0,0.0,True,0,7389954,WONDERS-04890-ПУДР,0.0,0.0,2213304,0.0,False,0,0,0.0,299.0,,WONDERS-04890-ПУДР,False,В продаже,,0.0,False,0.0,Детский набор для вышивки крестиком Единорог Корги Лиса Коала,0,0,0.0,0
C,C,1000,1.0,1.0,0.0,1000073899555,0.0,False,0,0.0,False,0,7389955,WONDERS-04890-РОЗОВ,0.0,0.0,2213304,0.0,False,0,0,0.0,299.0,,WONDERS-04890-РОЗОВ,False,В продаже,0.0,0.0,True,0.0,Детский набор для вышивки крестиком Единорог Корги Лиса Коала,0,0,1.0,0
C,C,1000,0.0,0.0,0.0,1000073899562,0.0,False,0,0.0,True,0,7389956,WONDERS-04890-СВЕТКОР,0.0,0.0,2213304,0.0,False,0,0,0.0,299.0,,WONDERS-04890-СВЕТКОР,False,В продаже,,0.0,False,0.0,Детский набор для вышивки крестиком Единорог Корги Лиса Коала,0,0,0.0,0
C,C,996,0.0,4.0,0.0,1000073970933,0.0,False,0,0.0,False,4,7397093,WONDERS-7338672-ГОЛУБ,0.0,0.0,2334872,0.0,False,0,0,0.0,499.0,,WONDERS-7338672-ГОЛУБ,True,В продаже,,1996.0,False,0.0,Настольная игра Дуббль / Дубль Добль для детей. Холодное сердце Микки Маус Гравитифолз,0,4,0.0,0
C,C,999,0.0,1.0,0.0,1000073970940,0.0,False,0,0.0,False,1,7397094,WONDERS-7338672-ЖЕЛТ,0.0,0.0,2334872,0.0,False,0,0,0.0,349.0,,WONDERS-7338672-ЖЕЛТ,True,В продаже,,349.0,False,0.0,Настольная игра Дуббль / Дубль Добль для детей. Холодное сердце Микки Маус Гравитифолз,0,1,0.0,0
C,C,1000,0.0,0.0,0.0,6900073387616,0.0,False,1,0.0,True,0,7399691,wow-7338764-ГОЛУБ,0.0,0.0,2409774,0.0,False,0,3,0.0,329.0,wow-7338764-ГОЛУБ,WONDERS-7338764-ГОЛУБ,False,В продаже,,0.0,False,0.0,Химические опыты. Эксперименты. Неньютоновская жидкость Фараоновая змея. Фиксики,0,0,0.0,0
C,C,1000,1.0,1.0,0.0,6900073387630,0.0,False,0,0.0,False,0,7399723,wow-7338764-ЗЕЛЕН,0.0,0.0,2409774,0.0,False,0,6,0.0,339.0,wow-7338764-ЗЕЛЕН,WONDERS-7338764-ЗЕЛЕН,False,В продаже,0.0,0.0,True,0.0,Химические опыты. Эксперименты. Неньютоновская жидкость Фараоновая змея. Фиксики,0,0,1.0,0
C,C,1000,0.0,0.0,0.0,6900073387555,0.0,False,0,0.0,True,0,7401306,wow-7338764-РыжийРЫЖИЙ,0.0,0.0,2409774,0.0,False,0,5,0.0,339.0,wow-7338764-РыжийРЫЖИЙ,WONDERS-7338764-РЫЖИЙ,False,В продаже,,0.0,False,0.0,Химические опыты. Эксперименты. Неньютоновская жидкость Фараоновая змея. Фиксики,0,0,0.0,0
C,C,994,0.017,6.867,0.0,1000074025588,0.0,False,0,0.0,False,6,7402558,wow-чехол-ЗЕЛЕН,0.0,0.0,2455331,0.0,False,0,0,0.0,320.0,wow-чехол-ЗЕЛЕН,WONDERS-ЧЕХОЛ-ЗЕЛЕН,False,В продаже,352.9,1920.0,False,0.0,Защитный чехол на сиденье автомобиля / Защитная накидка на спинку сиденья / Незапинайка,0,6,412.0,0
C,C,1000,1.0,1.0,0.0,1000074029272,0.0,False,0,0.0,False,0,7402927,wow-чехол-ЗОЛОТ,0.0,0.0,2455331,0.0,False,0,1,0.0,380.0,wow-чехол-ЗОЛОТ,WONDERS-ЧЕХОЛ-ЗОЛОТ,False,В продаже,0.0,0.0,True,0.0,Защитный чехол на сиденье автомобиля / Защитная накидка на спинку сиденья / Незапинайка,0,0,1.0,0
C,C,1000,0.333,1.0,0.0,6909802688000,0.0,False,0,0.0,False,0,7403474,wow-чехол-КРАСН,0.0,0.0,2455331,0.0,False,0,0,0.0,350.0,wow-чехол-КРАСН,WONDERS-ЧЕХОЛ-КРАСН,False,В продаже,0.0,0.0,True,0.0,Защитный чехол на сиденье автомобиля / Защитная накидка на спинку сиденья / Незапинайка,0,0,3.0,0
C,C,994,0.0,6.0,0.0,1000074057145,0.0,False,0,0.0,False,6,7405714,WONDERS-ТАТУ-РОЗОВ,0.0,0.0,2449674,0.0,False,0,0,0.0,199.0,,WONDERS-ТАТУ-РОЗОВ,True,В продаже,,1194.0,False,0.0,Набор для девочек: временная тату заколки браслетик Единорог Котёнок Корги,0,6,0.0,0
C,C,994,0.0,6.0,0.0,1000074059262,0.0,False,0,0.0,False,6,7405926,WONDERS-МЯЧ-МАРСАЛ-2,0.0,0.0,2201234,0.0,False,0,0,0.0,249.0,,WONDERS-МЯЧ-МАРСАЛ-2,True,Заблокирован,,1494.0,False,0.0,Мяч детский прыгун мягкий Мячик Смайлик спорт в комплекте,0,6,0.0,0
C,C,999,0.0,1.0,0.0,1000074059279,0.0,False,0,0.0,False,1,7405927,WONDERS-МЯЧ-АМЕТИС-1,0.0,0.0,2201234,0.0,False,0,0,0.0,128.0,,WONDERS-МЯЧ-АМЕТИС-1,True,Заблокирован,,128.0,False,0.0,Мяч детский прыгун мягкий Мячик Смайлик спорт в комплекте,0,1,0.0,0
C,C,983,0.0,17.0,0.0,2900096320595,0.0,False,0,0.0,False,17,7421343,WONDERS-МЯЛКА-АМЕТИС,0.0,0.0,2465678,0.0,False,0,0,0.0,329.0,,WONDERS-МЯЛКА-АМЕТИС,True,В продаже,,5593.0,False,0.0,Мялка - антистресс с пазлом Котики Панда Динозавр,0,17,0.0,0
C,C,980,0.0,20.0,0.0,2900096320618,0.0,False,0,0.0,False,20,7421344,WONDERS-МЯЛКА-БИРЮЗ,0.0,0.0,2465678,0.0,False,0,0,0.0,329.0,,WONDERS-МЯЛКА-БИРЮЗ,True,В продаже,,6580.0,False,0.0,Мялка - антистресс с пазлом Котики Панда Динозавр,0,20,0.0,0
C,C,1000,0.0,0.0,0.0,1000074215187,0.0,False,0,0.0,True,0,7421518,WONDERS-МЯЧ-КОНФЕТН-1,0.0,0.0,2201234,0.0,False,0,0,0.0,128.0,,WONDERS-МЯЧ-КОНФЕТН-1,False,Заблокирован,,0.0,False,0.0,Мяч детский прыгун мягкий Мячик Смайлик спорт в комплекте,0,0,0.0,0
C,C,993,0.0,7.0,0.0,1000074215194,0.0,False,0,0.0,False,7,7421519,WONDERS-МЯЧ-КОНФЕТН-2,0.0,0.0,2201234,0.0,False,0,0,0.0,249.0,,WONDERS-МЯЧ-КОНФЕТН-2,True,Заблокирован,,1743.0,False,0.0,Мяч детский прыгун мягкий Мячик Смайлик спорт в комплекте,0,7,0.0,0
C,C,1000,1.0,1.0,0.0,1000074215279,0.0,False,0,0.0,False,0,7421527,WONDERS-МЯЧ-ПУРПУР-1,0.0,0.0,2201234,0.0,False,0,3,0.0,118.0,,WONDERS-МЯЧ-ПУРПУР-1,False,Заблокирован,0.0,0.0,True,0.0,Мяч детский прыгун мягкий Мячик Смайлик спорт в комплекте,0,0,1.0,0
C,C,1000,0.0,0.0,0.0,1000074215286,0.0,False,0,0.0,True,0,7421528,WONDERS-МЯЧ-ПУРПУР-2,0.0,0.0,2201234,0.0,False,0,0,0.0,249.0,,WONDERS-МЯЧ-ПУРПУР-2,False,Заблокирован,,0.0,False,0.0,Мяч детский прыгун мягкий Мячик Смайлик спорт в комплекте,0,0,0.0,0
C,C,981,0.0,19.0,0.0,2900096320601,0.0,False,0,0.0,False,19,7425052,WONDERS-МЯЛКА-ЧЕРН,0.0,0.0,2465678,0.0,False,0,0,0.0,329.0,,WONDERS-МЯЛКА-ЧЕРН,True,В продаже,,6251.0,False,0.0,Мялка - антистресс с пазлом Котики Панда Динозавр,0,19,0.0,0
C,C,981,0.0,19.0,0.0,2900096320557,0.0,False,0,0.0,False,19,7425067,WONDERS-9632056-КОРИЧН,0.0,0.0,2468673,0.0,False,0,0,0.0,369.0,,WONDERS-9632056-КОРИЧН,True,В продаже,,7011.0,False,0.0,Мялка - антистресс с пазлом Собачка / Песик и Единорог,0,19,0.0,0
C,C,981,0.0,19.0,0.0,2900096320564,0.0,False,0,0.0,False,19,7425068,WONDERS-9632056-РОЗОВ,0.0,0.0,2468673,0.0,False,0,0,0.0,369.0,,WONDERS-9632056-РОЗОВ,True,В продаже,,7011.0,False,0.0,Мялка - антистресс с пазлом Собачка / Песик и Единорог,0,19,0.0,0
C,C,984,0.0,16.0,0.0,2900070591577,0.0,False,0,0.0,False,16,7448321,WONDERS-БРОДИЛК-ЗЕЛЕН,0.0,0.0,2483494,0.0,False,0,1,0.0,199.0,,WONDERS-БРОДИЛК-ЗЕЛЕН,True,В продаже,,3184.0,False,0.0,Настольная игра Игра - ходилка / бродилка Смешарики Фиксики Синий трактор,0,16,0.0,0
C,C,991,0.017,9.7,0.0,2900069739195,0.0,False,0,0.0,False,9,7448322,WONDERS-БРОДИЛК-ОРАНЖ,0.0,0.0,2483494,0.0,False,0,0,0.0,199.0,,WONDERS-БРОДИЛК-ОРАНЖ,False,В продаже,529.4,1791.0,False,0.0,Настольная игра Игра - ходилка / бродилка Смешарики Фиксики Синий трактор,0,9,582.0,0
C,C,999,0.05,2.333,0.0,2900071813715,0.0,False,0,0.0,False,1,7448323,WONDERS-БРОДИЛК-СИНИЙ,0.0,0.0,2483494,0.0,False,0,0,0.0,159.0,,WONDERS-БРОДИЛК-СИНИЙ,False,В продаже,20.0,159.0,False,0.0,Настольная игра Игра - ходилка / бродилка Смешарики Фиксики Синий трактор,0,1,46.667,0
C,C,1000,1.0,1.0,0.0,9785001925415,0.0,False,0,0.0,False,0,7451765,WONDERS-9306432-ГОЛУБ,0.0,0.0,2487480,0.0,False,0,0,0.0,199.0,,WONDERS-9306432-ГОЛУБ,False,Закончился,0.0,0.0,True,0.0,Книга-история с наклейками Эльза и Анна. Книжка Холодное сердце. Идеальный летний день,0,0,1.0,0
C,C,1000,1.0,1.0,0.0,9785001925439,0.0,False,0,0.0,False,0,7451766,WONDERS-9306432-ЛАЗУР,0.0,0.0,2487480,0.0,False,0,1,0.0,219.0,,WONDERS-9306432-ЛАЗУР,False,Возврат,0.0,0.0,True,0.0,Книга-история с наклейками Эльза и Анна. Книжка Холодное сердце. Идеальный летний день,0,0,1.0,0
C,C,1000,0.0,0.0,0.0,9785001925422,0.0,False,0,0.0,True,0,7451767,WONDERS-9306432-ЛЕДЯН,0.0,0.0,2487480,0.0,False,0,0,0.0,199.0,,WONDERS-9306432-ЛЕДЯН,False,Закончился,,0.0,False,0.0,Книга-история с наклейками Эльза и Анна. Книжка Холодное сердце. Идеальный летний день,0,0,0.0,0
C,C,984,0.0,16.0,0.0,6900094821625,0.0,False,0,0.0,False,16,7492476,wow-чехол-БЕЖЕВ,0.0,0.0,2455331,0.0,False,0,1,0.0,310.0,wow-чехол-БЕЖЕВ,WONDERS-ЧЕХОЛ-БЕЖЕВ,True,В продаже,,4960.0,False,0.0,Защитный чехол на сиденье автомобиля / Защитная накидка на спинку сиденья / Незапинайка,0,16,0.0,0
C,C,996,0.0,2.0,0.0,2900051424269,0.0,False,4,0.0,True,0,7493599,wow-21х15-Аметистовый,0.0,0.0,2515846,0.0,False,0,0,0.0,549.0,wow-21х15-Аметистовый,WONDERS-21Х15-АМЕТИС,False,В продаже,,0.0,False,0.0,Картина по номерам детская ракраска. Холсте с подрамником Единорог Пони Холодное сердце,0,0,0.0,0
C,C,993,0.017,7.75,0.0,6900048252994,0.0,False,0,0.0,False,7,7493600,wow-21х15-Голубой,0.0,0.0,2515846,0.0,False,0,1,0.0,483.12,wow-21х15-Голубой,WONDERS-21Х15-ГОЛУБ,False,В продаже,411.8,3381.84,False,0.0,Картина по номерам детская ракраска. Холсте с подрамником Единорог Пони Холодное сердце,0,7,465.0,0
