"ID","Наименование","Штрихкод","SKU","ID товара","К отправке","В продаже","Возврат","Брак","Себест. (руб.)","Стоимость продажи (руб.)","Общий остаток","Общая сумма остатков (руб.)","Себест. (сумма) (руб.)","Стоимость продажи (сумма) (руб.)","Остаток на СДХ","Остаток на фотостудии","Остаток на СДХ (сумма) (руб.)","Доступно к отправке","Статус","Среднесуточные продажи (шт.)","Среднесуточные остатки, (шт.)","Оборачиваемость","Габариты товара: длина (мм)","Габариты товара: ширина (мм)","Габариты товара: высота (мм)","Платные остатки (шт.)","Объем платных остатков (л)","Стоимость хранения (руб. в день)","Seller SKU ID"
"32008","Деревянные погремушки - маракасы 19 см","1000000320084","WONDERS-КРАСОЧН-МОРСК","13406","0","0","0","0","80,00","170,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","190","50","50","0","0,00","0,00",""
"32009","Деревянные погремушки - маракасы 19 см","1000000320091","WONDERS-КРАСОЧН-ОРАНЖ","13406","0","0","0","0","80,00","170,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","190","50","50","0","0,00","0,00",""
"32014","Бубен","1000000320145","WONDERS-БУБНЫ-КЛУБНИК","13408","0","0","0","0","108,00","147,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"32015","Бубен","1000000320152","WONDERS-БУБНЫ-БОЖЬЯКО","13408","0","0","0","0","108,00","147,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"32016","Бубен","1000000320169","WONDERS-БУБНЫ-ЛЯГУШКА","13408","0","0","0","0","108,00","147,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"32018","Бубен","1000000320183","WONDERS-БУБНЫ-РЫБКА","13408","0","0","0","0","108,00","147,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"32019","Бубен","1000000320190","WONDERS-БУБНЫ-МНОГОРЫ","13408","0","0","0","0","108,00","147,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"32948","Набор игрушек для ванны","1000000329483","WONDERS-ИГРВАНН","13772","0","0","0","0","234,00","260,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"32949","Контурные пазлы 6 картинок в коробке","1000000329490","WONDERS-КОНТУРН-ЧЕРН","13773","0","0","0","0","231,00","350,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"32950","Контурные пазлы 6 картинок в коробке","1000000329506","WONDERS-КОНТУРН-БЕЛЫЙ","13773","0","0","0","0","231,00","350,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"32951","Контурные пазлы 6 картинок в коробке","1000000329513","WONDERS-КОНТУРН-КРАСН","13773","0","0","0","0","231,00","350,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"32952","Контурные пазлы 6 картинок в коробке","1000000329520","WONDERS-КОНТУРН-ЗОЛОТ","13773","0","0","0","0","231,00","350,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"73821","Игрушка для развития моторики 'Серпантинка'","1000000738216","WONDERS-СЕРПАНТ","28819","0","2","1","0","490,00","1125,00","2","2250,00","980,00","2250,00","0","0","0,00","998","В продаже","0,000","2,000","0,000","50","25","205","0","0,00","0,00",""
"77378","Деревянный конструктор - балансир Кактус","1000000773781","WONDERS-КАКТУС","29845","0","0","0","0","250,00","950,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","192","149","56","0","0,00","0,00",""
"78741","Детское Домино Половинки 'Животные и игрушки' 28 плашек","1000000787412","WONDERS-ДОМИНО","30429","0","27","0","0","175,00","801,00","27","21627,00","4725,00","21627,00","0","0","0,00","973","В продаже","0,000","27,000","0,000","139","125","45","0","0,00","0,00",""
"78948","Металлофон 8 нот","1000000789485","WONDERS-МЕТАЛЛО-БЕЛЫЙ","30518","0","0","0","0","200,00","450,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"78949","Металлофон 8 нот","1000000789492","WONDERS-МЕТАЛЛО-ОРАНЖ","30518","0","0","1","0","200,00","450,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"79652","Деревянная игрушка - конструктор Ёжик","1000000796520","WONDERS-ЁЖМАГНИ","30784","0","0","0","0","300,00","690,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"79744","Танграм в нежных тонах","1000000797442","WONDERS-ТАНГРАМ","30810","0","0","0","0","80,00","399,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","293","239","38","0","0,00","0,00",""
"81907","Сортер 2 в 1 для развития мелкой моторики","1000000819076","WONDERS-СОРТЕР2","31666","0","0","0","0","250,00","550,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"82571","Головоломка BONDIBON Smart Games Цветовой код (ВВ0352)","1000000825718","WONDERS-ЦВЕТКОД","31882","0","0","0","0","1155,00","2450,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","240","240","60","0","0,00","0,00",""
"92834","Развивающая игрушка - балансир Весы","1000000928341","WONDERS-ВЕСЫБАЛ","35438","0","0","0","0","350,00","550,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"93288","Сортер 'Львёнок'","1000000932881","WONDERS-ЛЬВЁНОК","35657","0","0","0","0","250,00","550,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"93330","Деревянная игрушка магнитная рыбалка ' Поймай червячка ' яблоко  клубничка","1000000933307","WONDERS-ЧЕРВЯЧК-ЯБЛОКО","35682","0","0","0","0","250,00","790,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","150","150","70","0","0,00","0,00",""
"93331","Деревянная игрушка магнитная рыбалка ' Поймай червячка ' яблоко  клубничка","1000000933314","WONDERS-ЧЕРВЯЧК-ГРУША","35682","0","0","0","0","250,00","790,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","150","150","70","0","0,00","0,00",""
"93332","Деревянная игрушка магнитная рыбалка ' Поймай червячка ' яблоко  клубничка","1000000933321","WONDERS-ЧЕРВЯЧК-КЛУБНИК","35682","0","0","1","0","250,00","790,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","0,000","0,000","0,000","165","156","102","0","0,00","0,00",""
"93609","Деревянная игрушка - балансир 'Слонёнок'","1000000936094","WONDERS-СЛОНИКБ","35817","0","0","0","0","150,00","350,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"94526","Игра Дженга / Падающая башня","1000000945263","WONDERS-ДЖЕНГА2","36210","0","0","0","0","250,00","510,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"97691","Игровой набор для купания","1000000976915","WONDERS-НАБВАНН","37714","0","0","0","0","243,00","390,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"98244","Доска-вкладыши","1000000982442","WONDERS-ВКЛЦВЕТ","38040","0","0","0","0","110,00","230,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"99611","Учимся рисовать тренажер по рисованию компактные развивающие игры в дорогу Bondibon","1000000996111","WONDERS-ДОРИСУЙ-ОРАНЖ","38753","0","0","0","0","350,00","499,00","0","0,00","0,00","0,00","0","0","0,00","1000","В продаже","0,000","0,000","0,000","150","200","10","0","0,00","0,00",""
"99962","'Найди отличия!' - компактная развивающая игра в дорогу Bondibon","1000000999624","WONDERS-ОТЛИЧИЯ","38757","0","0","0","0","290,00","620,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","150","200","10","0","0,00","0,00",""
"99969","Компактные развивающие игры в дорогу ЛОГИЧЕСКИЕ ИГРЫ Bondibon","1000000999693","WONDERS-ЛОГИЧ1","38891","0","0","0","0","290,00","750,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","200","150","10","0","0,00","0,00",""
"99978","Логические игры. Серия Компактные развивающие игры в дорогу","1000000999785","WONDERS-ЛОГИЧ2","38897","0","0","0","0","248,00","750,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","159","123","28","0","0,00","0,00",""
"99998","Компактные развивающие игры в дорогу САМЫЙ БЫСТРЫЙ от Bondibon","1000000999983","WONDERS-САМБЫСТ","38902","0","0","0","0","210,00","750,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","173","162","22","0","0,00","0,00",""
"100057","Магнитная игра для путешествий Тангос 'Животные'","1000001000572","WONDERS-ТАНГОСЖ","38919","0","0","0","0","420,00","1520,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","184","173","19","0","0,00","0,00",""
"100301","Набор игрушек для купания BONDIBON - 'Корабль дельфин утенок черепаха'","1000001003016","WONDERS-НАБВАН1","39096","0","0","0","0","221,00","300,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"100303","Набор игрушек-пищалок для купания BONDIBON Подводный мир 8 шт/упак","1000001003030","WONDERS-НАБВАН2","39098","0","0","0","0","142,00","385,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","200","40","230","0","0,00","0,00",""
"100326","Марионетки Куклы/Пираты/Динозавры - Набор для творчества  от BONDIBON.","1000001003269","WONDERS-МАРИОНЕ-ДИНОЗАВ","39115","0","0","0","0","164,00","220,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"100327","Марионетки Куклы/Пираты/Динозавры - Набор для творчества  от BONDIBON.","1000001003276","WONDERS-МАРИОНЕ-КУКЛЫ","39115","0","0","0","0","140,00","220,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"100328","Марионетки Куклы/Пираты/Динозавры - Набор для творчества  от BONDIBON.","1000001003283","WONDERS-МАРИОНЕ-ПИРАТЫ","39115","0","0","0","0","140,00","220,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"100332","'Найди отличия. Новогодняя серия'  Мини игры в дорогу от Bondibon","1000001003320","WONDERS-ТАНГПАР","39117","0","0","1","0","350,00","590,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","0,000","0,000","0,000","163","159","20","0","0,00","0,00",""
"100713","Ноев ковчег - Магнитная игра Bondibon для путешествий","1000001007137","WONDERS-КОВЧЕГ","39252","0","0","0","0","420,00","620,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"100724","Умные утки-Магнитная игра Bondibon для путешествий","1000001007243","WONDERS-УМНУТКИ","39253","0","0","0","0","420,00","620,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"100729","ПИНГВИНЫ на параде-Магнитная игра Bondibon для путешествий","1000001007298","WONDERS-ПИНГПАР","39257","0","0","1","0","391,00","620,00","0","0,00","0,00","0,00","0","0","0,00","1000","Возврат","0,000","0,000","0,000","0","0","0","0","0,00","0,00",""
"100736","ЛОГИЧЕСКИЕ ИГРЫ. Новогодняя серия -Компактные развивающие игры в дорогу  Bondibon","1000001007366","WONDERS-ANGBIRK","39264","0","0","0","0","350,00","650,00","0","0,00","0,00","0,00","0","0","0,00","1000","Закончился","0,000","0,000","0,000","150","200","10","0","0,00","0,00",""
